//type	cx	cy	sx	sy	z	dig	time	percent	count	vnum
//----------------------------------------------------------
m	651	612	10	10	0	0	5s	100	1	8065
m	651	596	10	10	0	0	5s	100	1	8065
m	611	597	10	10	0	0	5s	100	1	8065
m	635	618	10	10	0	0	5s	100	1	8065
m	644	638	10	10	0	0	5s	100	1	8065
m	599	606	10	10	0	0	5s	100	1	8065
m	575	609	10	10	0	0	5s	100	1	8065
m	592	587	10	10	0	0	5s	100	1	8065
m	601	565	10	10	0	0	5s	100	1	8065
m	571	561	10	10	0	0	5s	100	1	8065
m	637	586	10	10	0	0	5s	100	1	8065
m	617	580	10	10	0	0	5s	100	1	8065
m	544	557	10	10	0	0	5s	100	1	8065
m	559	540	10	10	0	0	5s	100	1	8065
m	599	530	10	10	0	0	5s	100	1	8065
m	631	515	10	10	0	0	5s	100	1	8065
m	574	527	10	10	0	0	5s	100	1	8065
m	581	545	10	10	0	0	5s	100	1	8065
m	594	550	10	10	0	0	5s	100	1	8065
m	581	565	10	10	0	0	5s	100	1	8065
m	581	590	10	10	0	0	5s	100	1	8065
m	551	525	10	10	0	0	5s	100	1	8065
m	536	510	10	10	0	0	5s	100	1	8065
m	562	497	10	10	0	0	5s	100	1	8065
m	585	504	10	10	0	0	5s	100	1	8065
m	588	483	10	10	0	0	5s	100	1	8065
m	563	476	10	10	0	0	5s	100	1	8065
m	546	466	10	10	0	0	5s	100	1	8065
m	587	440	10	10	0	0	5s	100	1	8065
m	624	466	10	10	0	0	5s	100	1	8065
m	585	464	10	10	0	0	5s	100	1	8065
m	555	458	10	10	0	0	5s	100	1	8065
m	568	442	10	10	0	0	5s	100	1	8065
m	521	444	10	10	0	0	5s	100	1	8065
m	598	444	10	10	0	0	5s	100	1	8065
m	636	440	10	10	0	0	5s	100	1	8065
m	601	464	10	10	0	0	5s	100	1	8065
m	660	472	10	10	0	0	5s	100	1	8065
m	604	486	10	10	0	0	5s	100	1	8065
m	644	485	10	10	0	0	5s	100	1	8065
m	617	492	10	10	0	0	5s	100	1	8065
m	617	452	10	10	0	0	5s	100	1	8065
m	645	463	10	10	0	0	5s	100	1	8065
m	598	511	10	10	0	0	5s	100	1	8065
m	662	513	10	10	0	0	5s	100	1	8065
m	650	534	10	10	0	0	5s	100	1	8065
m	669	539	10	10	0	0	5s	100	1	8065
m	679	568	10	10	0	0	5s	100	1	8065
m	658	566	10	10	0	0	5s	100	1	8065
m	658	582	10	10	0	0	5s	100	1	8065
m	692	594	10	10	0	0	5s	100	1	8065
m	670	606	10	10	0	0	5s	100	1	8065
m	685	627	10	10	0	0	5s	100	1	8065
m	661	628	10	10	0	0	5s	100	1	8065
m	687	644	10	10	0	0	5s	100	1	8065
m	661	689	10	10	0	0	5s	100	1	8065
m	685	693	10	10	0	0	5s	100	1	8065
m	709	654	10	10	0	0	5s	100	1	8065
m	720	670	10	10	0	0	5s	100	1	8065
m	705	630	10	10	0	0	5s	100	1	8065
m	737	641	10	10	0	0	5s	100	1	8065
m	718	647	10	10	0	0	5s	100	1	8065
m	724	618	10	10	0	0	5s	100	1	8065
m	709	604	10	10	0	0	5s	100	1	8065
m	741	670	10	10	0	0	5s	100	1	8065
m	770	661	10	10	0	0	5s	100	1	8065
m	794	654	10	10	0	0	5s	100	1	8065
m	818	637	10	10	0	0	5s	100	1	8065
m	775	646	10	10	0	0	5s	100	1	8065
m	752	639	10	10	0	0	5s	100	1	8065
m	775	622	10	10	0	0	5s	100	1	8065
m	803	611	10	10	0	0	5s	100	1	8065
m	826	599	10	10	0	0	5s	100	1	8065
m	799	581	10	10	0	0	5s	100	1	8065
m	776	593	10	10	0	0	5s	100	1	8065
m	788	601	10	10	0	0	5s	100	1	8065
m	792	621	10	10	0	0	5s	100	1	8065
m	783	637	10	10	0	0	5s	100	1	8065
m	742	611	10	10	0	0	5s	100	1	8065
m	750	596	10	10	0	0	5s	100	1	8065
m	770	605	10	10	0	0	5s	100	1	8065
m	754	617	10	10	0	0	5s	100	1	8065
m	736	627	10	10	0	0	5s	100	1	8065
m	771	635	10	10	0	0	5s	100	1	8065
m	802	642	10	10	0	0	5s	100	1	8065
m	820	621	10	10	0	0	5s	100	1	8065
m	721	632	10	10	0	0	5s	100	1	8065
m	690	612	10	10	0	0	5s	100	1	8065
m	713	588	10	10	0	0	5s	100	1	8065
m	727	602	10	10	0	0	5s	100	1	8065
m	743	581	10	10	0	0	5s	100	1	8065
m	770	578	10	10	0	0	5s	100	1	8065
m	786	567	10	10	0	0	5s	100	1	8065
m	785	551	10	10	0	0	5s	100	1	8065
m	758	561	10	10	0	0	5s	100	1	8065
m	739	554	10	10	0	0	5s	100	1	8065
m	713	569	10	10	0	0	5s	100	1	8065
m	730	569	10	10	0	0	5s	100	1	8065
m	693	563	10	10	0	0	5s	100	1	8065
m	694	550	10	10	0	0	5s	100	1	8065
m	689	532	10	10	0	0	5s	100	1	8065
m	720	534	10	10	0	0	5s	100	1	8065
m	712	513	10	10	0	0	5s	100	1	8065
m	675	515	10	10	0	0	5s	100	1	8065
m	697	514	10	10	0	0	5s	100	1	8065
m	688	486	10	10	0	0	5s	100	1	8065
m	656	495	10	10	0	0	5s	100	1	8065
m	682	502	10	10	0	0	5s	100	1	8065
m	716	482	10	10	0	0	5s	100	1	8065
m	669	466	10	10	0	0	5s	100	1	8065
m	699	465	10	10	0	0	5s	100	1	8065
m	704	478	10	10	0	0	5s	100	1	8065
m	672	480	10	10	0	0	5s	100	1	8065
m	710	495	10	10	0	0	5s	100	1	8065
m	742	501	10	10	0	0	5s	100	1	8065
m	746	484	10	10	0	0	5s	100	1	8065
m	730	475	10	10	0	0	5s	100	1	8065
m	766	469	10	10	0	0	5s	100	1	8065
m	728	494	10	10	0	0	5s	100	1	8065
m	722	516	10	10	0	0	5s	100	1	8065
m	754	529	10	10	0	0	5s	100	1	8065
m	735	521	10	10	0	0	5s	100	1	8065
m	753	510	10	10	0	0	5s	100	1	8065
m	773	494	10	10	0	0	5s	100	1	8065
m	752	486	10	10	0	0	5s	100	1	8065
m	798	476	10	10	0	0	5s	100	1	8065
m	818	464	10	10	0	0	5s	100	1	8065
m	836	468	10	10	0	0	5s	100	1	8065
m	822	489	10	10	0	0	5s	100	1	8065
m	805	483	10	10	0	0	5s	100	1	8065
m	801	502	10	10	0	0	5s	100	1	8065
m	833	483	10	10	0	0	5s	100	1	8065
m	833	506	10	10	0	0	5s	100	1	8065
m	818	510	10	10	0	0	5s	100	1	8065
m	804	529	10	10	0	0	5s	100	1	8065
m	822	530	10	10	0	0	5s	100	1	8065
m	811	543	10	10	0	0	5s	100	1	8065
m	788	536	10	10	0	0	5s	100	1	8065
m	767	527	10	10	0	0	5s	100	1	8065
m	793	509	10	10	0	0	5s	100	1	8065
m	776	509	10	10	0	0	5s	100	1	8065
m	793	494	10	10	0	0	5s	100	1	8065
m	789	481	10	10	0	0	5s	100	1	8065
m	774	483	10	10	0	0	5s	100	1	8065
m	817	474	10	10	0	0	5s	100	1	8065
m	709	465	10	10	0	0	5s	100	1	8065
m	742	466	10	10	0	0	5s	100	1	8065
m	746	655	10	10	0	0	5s	100	1	8065
m	831	616	10	10	0	0	5s	100	1	8065
m	844	603	10	10	0	0	5s	100	1	8065
m	839	580	10	10	0	0	5s	100	1	8065
m	825	578	10	10	0	0	5s	100	1	8065
m	840	559	10	10	0	0	5s	100	1	8065
m	805	565	10	10	0	0	5s	100	1	8065
m	851	527	10	10	0	0	5s	100	1	8065
m	859	502	10	10	0	0	5s	100	1	8065
m	858	491	10	10	0	0	5s	100	1	8065
m	838	486	10	10	0	0	5s	100	1	8065
m	840	500	10	10	0	0	5s	100	1	8065
m	861	462	10	10	0	0	5s	100	1	8065
m	850	475	10	10	0	0	5s	100	1	8065
m	879	441	10	10	0	0	5s	100	1	8065
m	881	428	10	10	0	0	5s	100	1	8065
m	877	413	10	10	0	0	5s	100	1	8065
m	851	413	10	10	0	0	5s	100	1	8065
m	862	419	10	10	0	0	5s	100	1	8065
m	861	387	10	10	0	0	5s	100	1	8065
m	838	400	10	10	0	0	5s	100	1	8065
m	841	424	10	10	0	0	5s	100	1	8065
m	838	412	10	10	0	0	5s	100	1	8065
m	856	399	10	10	0	0	5s	100	1	8065
m	840	438	10	10	0	0	5s	100	1	8065
m	823	437	10	10	0	0	5s	100	1	8065
m	826	411	10	10	0	0	5s	100	1	8065
m	808	414	10	10	0	0	5s	100	1	8065
m	848	392	10	10	0	0	5s	100	1	8065
m	850	379	10	10	0	0	5s	100	1	8065
m	833	379	10	10	0	0	5s	100	1	8065
m	840	366	10	10	0	0	5s	100	1	8065
m	855	364	10	10	0	0	5s	100	1	8065
m	842	376	10	10	0	0	5s	100	1	8065
m	840	355	10	10	0	0	5s	100	1	8065
m	864	342	10	10	0	0	5s	100	1	8065
m	852	336	10	10	0	0	5s	100	1	8065
m	853	350	10	10	0	0	5s	100	1	8065
m	873	333	10	10	0	0	5s	100	1	8065
m	868	320	10	10	0	0	5s	100	1	8065
m	883	318	10	10	0	0	5s	100	1	8065
m	901	311	10	10	0	0	5s	100	1	8065
m	896	301	10	10	0	0	5s	100	1	8065
m	883	305	10	10	0	0	5s	100	1	8065
m	872	379	10	10	0	0	5s	100	1	8065
m	887	408	10	10	0	0	5s	100	1	8065
m	902	281	10	10	0	0	5s	100	1	8065
m	885	290	10	10	0	0	5s	100	1	8065
m	889	268	10	10	0	0	5s	100	1	8065
m	883	254	10	10	0	0	5s	100	1	8065
m	866	258	10	10	0	0	5s	100	1	8065
m	856	251	10	10	0	0	5s	100	1	8065
m	832	251	10	10	0	0	5s	100	1	8065
m	845	261	10	10	0	0	5s	100	1	8065
m	876	262	10	10	0	0	5s	100	1	8065
m	878	275	10	10	0	0	5s	100	1	8065
m	862	272	10	10	0	0	5s	100	1	8065
m	869	313	10	10	0	0	5s	100	1	8065
m	874	303	10	10	0	0	5s	100	1	8065
m	873	281	10	10	0	0	5s	100	1	8065
m	813	254	10	10	0	0	5s	100	1	8065
m	785	265	10	10	0	0	5s	100	1	8065
m	813	268	10	10	0	0	5s	100	1	8065
m	833	272	10	10	0	0	5s	100	1	8065
m	825	281	10	10	0	0	5s	100	1	8065
m	807	296	10	10	0	0	5s	100	1	8065
m	828	297	10	10	0	0	5s	100	1	8065
m	803	304	10	10	0	0	5s	100	1	8065
m	805	319	10	10	0	0	5s	100	1	8065
m	786	301	10	10	0	0	5s	100	1	8065
m	815	299	10	10	0	0	5s	100	1	8065
m	786	289	10	10	0	0	5s	100	1	8065
m	782	279	10	10	0	0	5s	100	1	8065
m	764	276	10	10	0	0	5s	100	1	8065
m	788	267	10	10	0	0	5s	100	1	8065
m	804	261	10	10	0	0	5s	100	1	8065
m	797	268	10	10	0	0	5s	100	1	8065
m	796	310	10	10	0	0	5s	100	1	8065
m	768	295	10	10	0	0	5s	100	1	8065
m	751	284	10	10	0	0	5s	100	1	8065
m	720	278	10	10	0	0	5s	100	1	8065
m	762	283	10	10	0	0	5s	100	1	8065
m	755	295	10	10	0	0	5s	100	1	8065
m	737	290	10	10	0	0	5s	100	1	8065
m	736	282	10	10	0	0	5s	100	1	8065
m	725	285	10	10	0	0	5s	100	1	8065
m	795	289	10	10	0	0	5s	100	1	8065
m	815	281	10	10	0	0	5s	100	1	8065
m	845	250	10	10	0	0	5s	100	1	8065
m	854	265	10	10	0	0	5s	100	1	8065
m	715	284	10	10	0	0	5s	100	1	8065
m	703	270	10	10	0	0	5s	100	1	8065
m	691	287	10	10	0	0	5s	100	1	8065
m	702	275	10	10	0	0	5s	100	1	8065
m	690	276	10	10	0	0	5s	100	1	8065
m	677	266	10	10	0	0	5s	100	1	8065
m	689	250	10	10	0	0	5s	100	1	8065
m	678	279	10	10	0	0	5s	100	1	8065
m	667	268	10	10	0	0	5s	100	1	8065
m	648	268	10	10	0	0	5s	100	1	8065
m	631	259	10	10	0	0	5s	100	1	8065
m	629	241	10	10	0	0	5s	100	1	8065
m	648	238	10	10	0	0	5s	100	1	8065
m	653	226	10	10	0	0	5s	100	1	8065
m	639	227	10	10	0	0	5s	100	1	8065
m	614	234	10	10	0	0	5s	100	1	8065
m	625	249	10	10	0	0	5s	100	1	8065
m	627	275	10	10	0	0	5s	100	1	8065
m	626	267	10	10	0	0	5s	100	1	8065
m	611	264	10	10	0	0	5s	100	1	8065
m	597	258	10	10	0	0	5s	100	1	8065
m	592	243	10	10	0	0	5s	100	1	8065
m	596	232	10	10	0	0	5s	100	1	8065
m	620	275	10	10	0	0	5s	100	1	8065
m	590	270	10	10	0	0	5s	100	1	8065
m	620	283	10	10	0	0	5s	100	1	8065
m	634	295	10	10	0	0	5s	100	1	8065
m	634	309	10	10	0	0	5s	100	1	8065
m	657	304	10	10	0	0	5s	100	1	8065
m	687	291	10	10	0	0	5s	100	1	8065
m	694	306	10	10	0	0	5s	100	1	8065
m	675	304	10	10	0	0	5s	100	1	8065
m	660	318	10	10	0	0	5s	100	1	8065
m	632	323	10	10	0	0	5s	100	1	8065
m	647	315	10	10	0	0	5s	100	1	8065
m	678	313	10	10	0	0	5s	100	1	8065
m	616	314	10	10	0	0	5s	100	1	8065
m	601	319	10	10	0	0	5s	100	1	8065
m	618	298	10	10	0	0	5s	100	1	8065
m	592	316	10	10	0	0	5s	100	1	8065
m	576	303	10	10	0	0	5s	100	1	8065
m	570	286	10	10	0	0	5s	100	1	8065
m	579	276	10	10	0	0	5s	100	1	8065
m	576	262	10	10	0	0	5s	100	1	8065
m	570	258	10	10	0	0	5s	100	1	8065
m	585	244	10	10	0	0	5s	100	1	8065
m	581	253	10	10	0	0	5s	100	1	8065
m	572	238	10	10	0	0	5s	100	1	8065
m	583	228	10	10	0	0	5s	100	1	8065
m	572	226	10	10	0	0	5s	100	1	8065
m	559	232	10	10	0	0	5s	100	1	8065
m	591	215	10	10	0	0	5s	100	1	8065
m	570	217	10	10	0	0	5s	100	1	8065
m	554	221	10	10	0	0	5s	100	1	8065
m	563	206	10	10	0	0	5s	100	1	8065
m	563	191	10	10	0	0	5s	100	1	8065
m	542	201	10	10	0	0	5s	100	1	8065
m	550	201	10	10	0	0	5s	100	1	8065
m	556	192	10	10	0	0	5s	100	1	8065
m	536	187	10	10	0	0	5s	100	1	8065
m	529	198	10	10	0	0	5s	100	1	8065
m	543	183	10	10	0	0	5s	100	1	8065
m	526	170	10	10	0	0	5s	100	1	8065
m	523	181	10	10	0	0	5s	100	1	8065
m	541	173	10	10	0	0	5s	100	1	8065
m	546	162	10	10	0	0	5s	100	1	8065
m	521	155	10	10	0	0	5s	100	1	8065
m	508	162	10	10	0	0	5s	100	1	8065
m	498	151	10	10	0	0	5s	100	1	8065
m	499	140	10	10	0	0	5s	100	1	8065
m	482	144	10	10	0	0	5s	100	1	8065
m	510	130	10	10	0	0	5s	100	1	8065
m	522	120	10	10	0	0	5s	100	1	8065
m	538	119	10	10	0	0	5s	100	1	8065
m	560	120	10	10	0	0	5s	100	1	8065
m	573	128	10	10	0	0	5s	100	1	8065
m	569	139	10	10	0	0	5s	100	1	8065
m	553	137	10	10	0	0	5s	100	1	8065
m	532	134	10	10	0	0	5s	100	1	8065
m	527	153	10	10	0	0	5s	100	1	8065
m	563	158	10	10	0	0	5s	100	1	8065
m	567	171	10	10	0	0	5s	100	1	8065
m	583	157	10	10	0	0	5s	100	1	8065
m	579	150	10	10	0	0	5s	100	1	8065
m	595	150	10	10	0	0	5s	100	1	8065
m	604	159	10	10	0	0	5s	100	1	8065
m	615	169	10	10	0	0	5s	100	1	8065
m	629	168	10	10	0	0	5s	100	1	8065
m	645	165	10	10	0	0	5s	100	1	8065
m	660	161	10	10	0	0	5s	100	1	8065
m	674	155	10	10	0	0	5s	100	1	8065
m	688	147	10	10	0	0	5s	100	1	8065
m	702	141	10	10	0	0	5s	100	1	8065
m	718	137	10	10	0	0	5s	100	1	8065
m	731	126	10	10	0	0	5s	100	1	8065
m	579	207	10	10	0	0	5s	100	1	8065
m	585	215	10	10	0	0	5s	100	1	8065
m	608	191	10	10	0	0	5s	100	1	8065
m	602	195	10	10	0	0	5s	100	1	8065
m	598	202	10	10	0	0	5s	100	1	8065
m	640	205	10	10	0	0	5s	100	1	8065
m	640	215	10	10	0	0	5s	100	1	8065
m	635	216	10	10	0	0	5s	100	1	8065
m	653	201	10	10	0	0	5s	100	1	8065
m	652	184	10	10	0	0	5s	100	1	8065
m	660	172	10	10	0	0	5s	100	1	8065
m	678	181	10	10	0	0	5s	100	1	8065
m	618	183	10	10	0	0	5s	100	1	8065
m	625	193	10	10	0	0	5s	100	1	8065
m	628	179	10	10	0	0	5s	100	1	8065
m	608	174	10	10	0	0	5s	100	1	8065
m	604	224	10	10	0	0	5s	100	1	8065
m	624	224	10	10	0	0	5s	100	1	8065
m	619	242	10	10	0	0	5s	100	1	8065
m	656	153	10	10	0	0	5s	100	1	8065
m	671	143	10	10	0	0	5s	100	1	8065
m	690	136	10	10	0	0	5s	100	1	8065
m	709	129	10	10	0	0	5s	100	1	8065
m	723	120	10	10	0	0	5s	100	1	8065
m	723	102	10	10	0	0	5s	100	1	8065
m	708	113	10	10	0	0	5s	100	1	8065
m	695	126	10	10	0	0	5s	100	1	8065
m	691	117	10	10	0	0	5s	100	1	8065
m	674	124	10	10	0	0	5s	100	1	8065
m	657	131	10	10	0	0	5s	100	1	8065
m	659	137	10	10	0	0	5s	100	1	8065
m	676	128	10	10	0	0	5s	100	1	8065
m	647	117	10	10	0	0	5s	100	1	8065
m	630	122	10	10	0	0	5s	100	1	8065
m	611	137	10	10	0	0	5s	100	1	8065
m	602	149	10	10	0	0	5s	100	1	8065
m	593	176	10	10	0	0	5s	100	1	8065
m	742	155	10	10	0	0	5s	100	1	8065
m	742	171	10	10	0	0	5s	100	1	8065
m	742	182	10	10	0	0	5s	100	1	8065
m	749	198	10	10	0	0	5s	100	1	8065
m	753	219	10	10	0	0	5s	100	1	8065
m	749	238	10	10	0	0	5s	100	1	8065
m	739	261	10	10	0	0	5s	100	1	8065
m	748	248	10	10	0	0	5s	100	1	8065
m	740	246	10	10	0	0	5s	100	1	8065
m	738	231	10	10	0	0	5s	100	1	8065
m	757	226	10	10	0	0	5s	100	1	8065
m	754	205	10	10	0	0	5s	100	1	8065
m	725	180	10	10	0	0	5s	100	1	8065
m	732	164	10	10	0	0	5s	100	1	8065
m	754	157	10	10	0	0	5s	100	1	8065
m	734	112	10	10	0	0	5s	100	1	8065
m	682	257	10	10	0	0	5s	100	1	8065
m	690	243	10	10	0	0	5s	100	1	8065
m	698	239	10	10	0	0	5s	100	1	8065
m	713	227	10	10	0	0	5s	100	1	8065
m	732	222	10	10	0	0	5s	100	1	8065
m	749	228	10	10	0	0	5s	100	1	8065
m	774	272	10	10	0	0	5s	100	1	8065
m	795	256	10	10	0	0	5s	100	1	8065
m	821	247	10	10	0	0	5s	100	1	8065
m	822	268	10	10	0	0	5s	100	1	8065
m	692	264	10	10	0	0	5s	100	1	8065
m	876	231	10	10	0	0	5s	100	1	8065
m	884	220	10	10	0	0	5s	100	1	8065
m	888	205	10	10	0	0	5s	100	1	8065
m	906	220	10	10	0	0	5s	100	1	8065
m	904	246	10	10	0	0	5s	100	1	8065
m	889	240	10	10	0	0	5s	100	1	8065
m	895	223	10	10	0	0	5s	100	1	8065
m	898	207	10	10	0	0	5s	100	1	8065
m	880	216	10	10	0	0	5s	100	1	8065
m	865	219	10	10	0	0	5s	100	1	8065
m	882	192	10	10	0	0	5s	100	1	8065
m	881	172	10	10	0	0	5s	100	1	8065
m	869	161	10	10	0	0	5s	100	1	8065
m	856	154	10	10	0	0	5s	100	1	8065
m	835	152	10	10	0	0	5s	100	1	8065
m	837	169	10	10	0	0	5s	100	1	8065
m	832	180	10	10	0	0	5s	100	1	8065
m	843	183	10	10	0	0	5s	100	1	8065
m	832	198	10	10	0	0	5s	100	1	8065
m	849	211	10	10	0	0	5s	100	1	8065
m	850	223	10	10	0	0	5s	100	1	8065
m	841	231	10	10	0	0	5s	100	1	8065
m	862	204	10	10	0	0	5s	100	1	8065
m	872	193	10	10	0	0	5s	100	1	8065
m	906	188	10	10	0	0	5s	100	1	8065
m	925	186	10	10	0	0	5s	100	1	8065
m	909	171	10	10	0	0	5s	100	1	8065
m	883	173	10	10	0	0	5s	100	1	8065
m	869	178	10	10	0	0	5s	100	1	8065
m	823	237	10	10	0	0	5s	100	1	8065
m	828	222	10	10	0	0	5s	100	1	8065
m	839	237	10	10	0	0	5s	100	1	8065
m	836	242	10	10	0	0	5s	100	1	8065
m	858	237	10	10	0	0	5s	100	1	8065
m	872	231	10	10	0	0	5s	100	1	8065
m	837	213	10	10	0	0	5s	100	1	8065
m	857	171	10	10	0	0	5s	100	1	8065
m	848	163	10	10	0	0	5s	100	1	8065
m	843	146	10	10	0	0	5s	100	1	8065
m	825	154	10	10	0	0	5s	100	1	8065
m	821	144	10	10	0	0	5s	100	1	8065
m	807	139	10	10	0	0	5s	100	1	8065
m	792	138	10	10	0	0	5s	100	1	8065
m	783	136	10	10	0	0	5s	100	1	8065
m	774	137	10	10	0	0	5s	100	1	8065
m	765	140	10	10	0	0	5s	100	1	8065
m	759	135	10	10	0	0	5s	100	1	8065
m	749	128	10	10	0	0	5s	100	1	8065
m	737	116	10	10	0	0	5s	100	1	8065
m	785	125	10	10	0	0	5s	100	1	8065
m	798	127	10	10	0	0	5s	100	1	8065
m	802	117	10	10	0	0	5s	100	1	8065
m	804	107	10	10	0	0	5s	100	1	8065
m	814	97	10	10	0	0	5s	100	1	8065
m	830	97	10	10	0	0	5s	100	1	8065
m	816	108	10	10	0	0	5s	100	1	8065
m	829	109	10	10	0	0	5s	100	1	8065
m	841	109	10	10	0	0	5s	100	1	8065
m	842	117	10	10	0	0	5s	100	1	8065
m	852	126	10	10	0	0	5s	100	1	8065
m	844	134	10	10	0	0	5s	100	1	8065
m	872	134	10	10	0	0	5s	100	1	8065
m	881	128	10	10	0	0	5s	100	1	8065
m	862	142	10	10	0	0	5s	100	1	8065
m	891	180	10	10	0	0	5s	100	1	8065
m	887	278	10	10	0	0	5s	100	1	8065
m	905	402	10	10	0	0	5s	100	1	8065
m	908	392	10	10	0	0	5s	100	1	8065
m	869	485	10	10	0	0	5s	100	1	8065
m	864	477	10	10	0	0	5s	100	1	8065
m	855	515	10	10	0	0	5s	100	1	8065
m	838	521	10	10	0	0	5s	100	1	8065
m	849	569	10	10	0	0	5s	100	1	8065
m	861	580	10	10	0	0	5s	100	1	8065
m	872	585	10	10	0	0	5s	100	1	8065
m	858	588	10	10	0	0	5s	100	1	8065
m	849	592	10	10	0	0	5s	100	1	8065
m	849	611	10	10	0	0	5s	100	1	8065
m	839	626	10	10	0	0	5s	100	1	8065
m	835	636	10	10	0	0	5s	100	1	8065
m	786	646	10	10	0	0	5s	100	1	8065
m	730	661	10	10	0	0	5s	100	1	8065
m	747	567	10	10	0	0	5s	100	1	8065
m	667	553	10	10	0	0	5s	100	1	8065
m	454	144	10	10	0	0	5s	100	1	8065
m	422	142	10	10	0	0	5s	100	1	8065
m	406	142	10	10	0	0	5s	100	1	8065
m	399	130	10	10	0	0	5s	100	1	8065
m	406	120	10	10	0	0	5s	100	1	8065
m	386	124	10	10	0	0	5s	100	1	8065
m	361	145	10	10	0	0	5s	100	1	8065
m	392	145	10	10	0	0	5s	100	1	8065
m	378	137	10	10	0	0	5s	100	1	8065
m	376	153	10	10	0	0	5s	100	1	8065
m	404	155	10	10	0	0	5s	100	1	8065
m	420	150	10	10	0	0	5s	100	1	8065
m	359	151	10	10	0	0	5s	100	1	8065
m	360	132	10	10	0	0	5s	100	1	8065
m	358	116	10	10	0	0	5s	100	1	8065
m	343	118	10	10	0	0	5s	100	1	8065
m	332	136	10	10	0	0	5s	100	1	8065
m	344	139	10	10	0	0	5s	100	1	8065
m	349	153	10	10	0	0	5s	100	1	8065
m	338	158	10	10	0	0	5s	100	1	8065
m	329	148	10	10	0	0	5s	100	1	8065
m	325	135	10	10	0	0	5s	100	1	8065
m	324	124	10	10	0	0	5s	100	1	8065
m	307	130	10	10	0	0	5s	100	1	8065
m	308	138	10	10	0	0	5s	100	1	8065
m	308	148	10	10	0	0	5s	100	1	8065
m	289	140	10	10	0	0	5s	100	1	8065
m	286	134	10	10	0	0	5s	100	1	8065
m	280	130	10	10	0	0	5s	100	1	8065
m	259	133	10	10	0	0	5s	100	1	8065
m	246	143	10	10	0	0	5s	100	1	8065
m	248	150	10	10	0	0	5s	100	1	8065
m	246	148	10	10	0	0	5s	100	1	8065
m	263	120	10	10	0	0	5s	100	1	8065
m	282	107	10	10	0	0	5s	100	1	8065
m	288	98	10	10	0	0	5s	100	1	8065
m	232	127	10	10	0	0	5s	100	1	8065
m	267	117	10	10	0	0	5s	100	1	8065
m	278	115	10	10	0	0	5s	100	1	8065
m	244	129	10	10	0	0	5s	100	1	8065
m	229	157	10	10	0	0	5s	100	1	8065
m	248	172	10	10	0	0	5s	100	1	8065
m	241	182	10	10	0	0	5s	100	1	8065
m	231	174	10	10	0	0	5s	100	1	8065
m	246	161	10	10	0	0	5s	100	1	8065
m	257	154	10	10	0	0	5s	100	1	8065
m	231	138	10	10	0	0	5s	100	1	8065
m	222	127	10	10	0	0	5s	100	1	8065
m	213	118	10	10	0	0	5s	100	1	8065
m	197	121	10	10	0	0	5s	100	1	8065
m	183	142	10	10	0	0	5s	100	1	8065
m	212	134	10	10	0	0	5s	100	1	8065
m	224	142	10	10	0	0	5s	100	1	8065
m	199	149	10	10	0	0	5s	100	1	8065
m	198	134	10	10	0	0	5s	100	1	8065
m	191	135	10	10	0	0	5s	100	1	8065
m	212	145	10	10	0	0	5s	100	1	8065
m	240	162	10	10	0	0	5s	100	1	8065
m	236	147	10	10	0	0	5s	100	1	8065
m	251	174	10	10	0	0	5s	100	1	8065
m	257	168	10	10	0	0	5s	100	1	8065
m	264	188	10	10	0	0	5s	100	1	8065
m	253	190	10	10	0	0	5s	100	1	8065
m	266	178	10	10	0	0	5s	100	1	8065
m	277	200	10	10	0	0	5s	100	1	8065
m	254	208	10	10	0	0	5s	100	1	8065
m	243	198	10	10	0	0	5s	100	1	8065
m	258	202	10	10	0	0	5s	100	1	8065
m	277	212	10	10	0	0	5s	100	1	8065
m	286	228	10	10	0	0	5s	100	1	8065
m	287	204	10	10	0	0	5s	100	1	8065
m	293	216	10	10	0	0	5s	100	1	8065
m	307	232	10	10	0	0	5s	100	1	8065
m	322	191	10	10	0	0	5s	100	1	8065
m	330	186	10	10	0	0	5s	100	1	8065
m	340	175	10	10	0	0	5s	100	1	8065
m	358	172	10	10	0	0	5s	100	1	8065
m	383	186	10	10	0	0	5s	100	1	8065
m	396	208	10	10	0	0	5s	100	1	8065
m	361	194	10	10	0	0	5s	100	1	8065
m	366	181	10	10	0	0	5s	100	1	8065
m	378	195	10	10	0	0	5s	100	1	8065
m	388	198	10	10	0	0	5s	100	1	8065
m	365	203	10	10	0	0	5s	100	1	8065
m	344	185	10	10	0	0	5s	100	1	8065
m	337	195	10	10	0	0	5s	100	1	8065
m	329	204	10	10	0	0	5s	100	1	8065
m	355	205	10	10	0	0	5s	100	1	8065
m	346	204	10	10	0	0	5s	100	1	8065
m	360	187	10	10	0	0	5s	100	1	8065
m	309	244	10	10	0	0	5s	100	1	8065
m	321	241	10	10	0	0	5s	100	1	8065
m	326	229	10	10	0	0	5s	100	1	8065
m	336	242	10	10	0	0	5s	100	1	8065
m	342	260	10	10	0	0	5s	100	1	8065
m	318	253	10	10	0	0	5s	100	1	8065
m	344	250	10	10	0	0	5s	100	1	8065
m	368	236	10	10	0	0	5s	100	1	8065
m	386	218	10	10	0	0	5s	100	1	8065
m	372	213	10	10	0	0	5s	100	1	8065
m	370	226	10	10	0	0	5s	100	1	8065
