//type	cx	cy	sx	sy	z	dig	time	percent	count	vnum
//----------------------------------------------------------
m	1344	763	5	5	0	0	10s	100	1	8067
m	1366	799	5	5	0	0	10s	100	1	8067
m	1426	812	5	5	0	0	10s	100	1	8067
m	1396	827	5	5	0	0	10s	100	1	8067
m	1363	829	5	5	0	0	10s	100	1	8067
m	1371	812	5	5	0	0	10s	100	1	8067
m	1339	824	5	5	0	0	10s	100	1	8067
m	1328	807	5	5	0	0	10s	100	1	8067
m	1316	790	5	5	0	0	10s	100	1	8067
m	1309	767	5	5	0	0	10s	100	1	8067
m	1302	740	5	5	0	0	10s	100	1	8067
m	1307	718	5	5	0	0	10s	100	1	8067
m	1395	858	5	5	0	0	10s	100	1	8067
m	1301	805	5	5	0	0	10s	100	1	8067
m	1291	792	5	5	0	0	10s	100	1	8067
m	1295	773	5	5	0	0	10s	100	1	8067
m	1287	752	5	5	0	0	10s	100	1	8067
m	1285	733	5	5	0	0	10s	100	1	8067
m	1291	716	5	5	0	0	10s	100	1	8067
m	1265	707	5	5	0	0	10s	100	1	8067
m	1252	704	5	5	0	0	10s	100	1	8067
m	1240	718	5	5	0	0	10s	100	1	8067
m	1267	717	5	5	0	0	10s	100	1	8067
m	1270	729	5	5	0	0	10s	100	1	8067
m	1249	734	5	5	0	0	10s	100	1	8067
m	1235	751	5	5	0	0	10s	100	1	8067
m	1252	756	5	5	0	0	10s	100	1	8067
m	1270	744	5	5	0	0	10s	100	1	8067
m	1280	753	5	5	0	0	10s	100	1	8067
m	1276	769	5	5	0	0	10s	100	1	8067
m	1255	767	5	5	0	0	10s	100	1	8067
m	1239	768	5	5	0	0	10s	100	1	8067
m	1224	780	5	5	0	0	10s	100	1	8067
m	1245	784	5	5	0	0	10s	100	1	8067
m	1267	782	5	5	0	0	10s	100	1	8067
m	1276	782	5	5	0	0	10s	100	1	8067
m	1282	801	5	5	0	0	10s	100	1	8067
m	1275	810	5	5	0	0	10s	100	1	8067
m	1253	798	5	5	0	0	10s	100	1	8067
m	1245	793	5	5	0	0	10s	100	1	8067
m	1200	780	5	5	0	0	10s	100	1	8067
m	1207	764	5	5	0	0	10s	100	1	8067
m	1221	750	5	5	0	0	10s	100	1	8067
m	1215	733	5	5	0	0	10s	100	1	8067
m	1204	719	5	5	0	0	10s	100	1	8067
m	1227	700	5	5	0	0	10s	100	1	8067
m	1222	717	5	5	0	0	10s	100	1	8067
m	1249	688	5	5	0	0	10s	100	1	8067
m	1259	682	5	5	0	0	10s	100	1	8067
m	1241	665	5	5	0	0	10s	100	1	8067
m	1221	673	5	5	0	0	10s	100	1	8067
m	1217	687	5	5	0	0	10s	100	1	8067
m	1207	701	5	5	0	0	10s	100	1	8067
m	1194	716	5	5	0	0	10s	100	1	8067
m	1196	684	5	5	0	0	10s	100	1	8067
m	1179	684	5	5	0	0	10s	100	1	8067
m	1166	703	5	5	0	0	10s	100	1	8067
m	1161	725	5	5	0	0	10s	100	1	8067
m	1159	743	5	5	0	0	10s	100	1	8067
m	1147	731	5	5	0	0	10s	100	1	8067
m	1152	710	5	5	0	0	10s	100	1	8067
m	1155	687	5	5	0	0	10s	100	1	8067
m	1139	681	5	5	0	0	10s	100	1	8067
m	1185	698	5	5	0	0	10s	100	1	8067
m	1227	655	5	5	0	0	10s	100	1	8067
m	1194	733	5	5	0	0	10s	100	1	8067
m	1176	732	5	5	0	0	10s	100	1	8067
m	1170	764	5	5	0	0	10s	100	1	8067
m	1185	776	5	5	0	0	10s	100	1	8067
m	1204	750	5	5	0	0	10s	100	1	8067
m	1300	755	5	5	0	0	10s	100	1	8067
m	1318	706	5	5	0	0	10s	100	1	8067
m	1203	670	5	5	0	0	10s	100	1	8067
m	1213	650	5	5	0	0	10s	100	1	8067
m	1194	659	5	5	0	0	10s	100	1	8067
m	1184	672	5	5	0	0	10s	100	1	8067
m	1166	674	5	5	0	0	10s	100	1	8067
m	1144	671	5	5	0	0	10s	100	1	8067
m	1130	668	5	5	0	0	10s	100	1	8067
m	1125	685	5	5	0	0	10s	100	1	8067
m	1118	699	5	5	0	0	10s	100	1	8067
m	1145	717	5	5	0	0	10s	100	1	8067
m	1109	680	5	5	0	0	10s	100	1	8067
m	1121	660	5	5	0	0	10s	100	1	8067
m	1131	643	5	5	0	0	10s	100	1	8067
m	1111	648	5	5	0	0	10s	100	1	8067
m	1097	653	5	5	0	0	10s	100	1	8067
m	1107	628	5	5	0	0	10s	100	1	8067
m	1127	614	5	5	0	0	10s	100	1	8067
m	1109	605	5	5	0	0	10s	100	1	8067
m	1092	603	5	5	0	0	10s	100	1	8067
m	1128	597	5	5	0	0	10s	100	1	8067
m	1125	581	5	5	0	0	10s	100	1	8067
m	1104	584	5	5	0	0	10s	100	1	8067
m	1089	593	5	5	0	0	10s	100	1	8067
m	1103	564	5	5	0	0	10s	100	1	8067
m	1125	562	5	5	0	0	10s	100	1	8067
m	1116	547	5	5	0	0	10s	100	1	8067
m	1104	540	5	5	0	0	10s	100	1	8067
m	1111	527	5	5	0	0	10s	100	1	8067
m	1132	522	5	5	0	0	10s	100	1	8067
m	1144	532	5	5	0	0	10s	100	1	8067
m	1133	541	5	5	0	0	10s	100	1	8067
m	1130	535	5	5	0	0	10s	100	1	8067
m	1119	632	5	5	0	0	10s	100	1	8067
m	1140	628	5	5	0	0	10s	100	1	8067
m	1157	638	5	5	0	0	10s	100	1	8067
m	1158	652	5	5	0	0	10s	100	1	8067
m	1181	654	5	5	0	0	10s	100	1	8067
m	1194	646	5	5	0	0	10s	100	1	8067
m	1177	642	5	5	0	0	10s	100	1	8067
m	1164	623	5	5	0	0	10s	100	1	8067
m	1150	611	5	5	0	0	10s	100	1	8067
m	1140	590	5	5	0	0	10s	100	1	8067
m	1146	569	5	5	0	0	10s	100	1	8067
m	1136	505	5	5	0	0	10s	100	1	8067
m	1122	497	5	5	0	0	10s	100	1	8067
m	1116	485	5	5	0	0	10s	100	1	8067
m	1087	482	5	5	0	0	10s	100	1	8067
m	1071	475	5	5	0	0	10s	100	1	8067
m	1169	587	5	5	0	0	10s	100	1	8067
m	1114	570	5	5	0	0	10s	100	1	8067
m	1247	590	5	5	0	0	10s	100	1	8067
m	1249	553	5	5	0	0	10s	100	1	8067
m	1259	630	5	5	0	0	10s	100	1	8067
m	1240	634	5	5	0	0	10s	100	1	8067
m	1219	523	5	5	0	0	10s	100	1	8067
m	1173	506	5	5	0	0	10s	100	1	8067
m	1102	481	5	5	0	0	10s	100	1	8067
m	1040	458	5	5	0	0	10s	100	1	8067
m	1042	436	5	5	0	0	10s	100	1	8067
m	998	431	5	5	0	0	10s	100	1	8067
m	1014	462	5	5	0	0	10s	100	1	8067
m	1238	480	5	5	0	0	10s	100	1	8067
m	1155	478	5	5	0	0	10s	100	1	8067
m	1145	515	5	5	0	0	10s	100	1	8067
m	1151	624	5	5	0	0	10s	100	1	8067
m	1228	608	5	5	0	0	10s	100	1	8067
m	1216	602	5	5	0	0	10s	100	1	8067
m	1367	640	5	5	0	0	10s	100	1	8067
m	1384	602	5	5	0	0	10s	100	1	8067
m	1371	548	5	5	0	0	10s	100	1	8067
m	1408	662	5	5	0	0	10s	100	1	8067
m	1390	661	5	5	0	0	10s	100	1	8067
m	1435	733	5	5	0	0	10s	100	1	8067
m	1438	784	5	5	0	0	10s	100	1	8067
m	1407	792	5	5	0	0	10s	100	1	8067
m	1395	808	5	5	0	0	10s	100	1	8067
m	1379	828	5	5	0	0	10s	100	1	8067
m	1351	839	5	5	0	0	10s	100	1	8067
m	1340	845	5	5	0	0	10s	100	1	8067
m	1357	846	5	5	0	0	10s	100	1	8067
m	1351	860	5	5	0	0	10s	100	1	8067
m	1349	878	5	5	0	0	10s	100	1	8067
m	1339	887	5	5	0	0	10s	100	1	8067
m	1331	912	5	5	0	0	10s	100	1	8067
m	1342	866	5	5	0	0	10s	100	1	8067
m	1350	904	5	5	0	0	10s	100	1	8067
m	1338	930	5	5	0	0	10s	100	1	8067
m	1322	932	5	5	0	0	10s	100	1	8067
m	1300	928	5	5	0	0	10s	100	1	8067
m	1284	921	5	5	0	0	10s	100	1	8067
m	1273	917	5	5	0	0	10s	100	1	8067
m	1258	915	5	5	0	0	10s	100	1	8067
m	1239	914	5	5	0	0	10s	100	1	8067
m	1221	919	5	5	0	0	10s	100	1	8067
m	1214	929	5	5	0	0	10s	100	1	8067
m	1219	943	5	5	0	0	10s	100	1	8067
m	1230	943	5	5	0	0	10s	100	1	8067
m	1238	933	5	5	0	0	10s	100	1	8067
m	1252	930	5	5	0	0	10s	100	1	8067
m	1266	936	5	5	0	0	10s	100	1	8067
m	1283	939	5	5	0	0	10s	100	1	8067
m	1293	944	5	5	0	0	10s	100	1	8067
m	1309	946	5	5	0	0	10s	100	1	8067
m	1321	948	5	5	0	0	10s	100	1	8067
m	1337	946	5	5	0	0	10s	100	1	8067
m	1348	944	5	5	0	0	10s	100	1	8067
m	1362	943	5	5	0	0	10s	100	1	8067
m	1370	960	5	5	0	0	10s	100	1	8067
m	1352	963	5	5	0	0	10s	100	1	8067
m	1328	964	5	5	0	0	10s	100	1	8067
m	1308	963	5	5	0	0	10s	100	1	8067
m	1292	958	5	5	0	0	10s	100	1	8067
m	1268	950	5	5	0	0	10s	100	1	8067
m	1252	946	5	5	0	0	10s	100	1	8067
m	1234	944	5	5	0	0	10s	100	1	8067
m	1220	954	5	5	0	0	10s	100	1	8067
m	1213	962	5	5	0	0	10s	100	1	8067
m	1208	975	5	5	0	0	10s	100	1	8067
m	1201	988	5	5	0	0	10s	100	1	8067
m	1182	995	5	5	0	0	10s	100	1	8067
m	1158	996	5	5	0	0	10s	100	1	8067
m	1132	1001	5	5	0	0	10s	100	1	8067
m	1115	1006	5	5	0	0	10s	100	1	8067
m	1116	1017	5	5	0	0	10s	100	1	8067
m	1136	1022	5	5	0	0	10s	100	1	8067
m	1157	1016	5	5	0	0	10s	100	1	8067
m	1178	1012	5	5	0	0	10s	100	1	8067
m	1195	1009	5	5	0	0	10s	100	1	8067
m	1213	1003	5	5	0	0	10s	100	1	8067
m	1226	992	5	5	0	0	10s	100	1	8067
m	1231	974	5	5	0	0	10s	100	1	8067
m	1241	962	5	5	0	0	10s	100	1	8067
m	1256	960	5	5	0	0	10s	100	1	8067
m	1270	963	5	5	0	0	10s	100	1	8067
m	1285	971	5	5	0	0	10s	100	1	8067
m	1300	974	5	5	0	0	10s	100	1	8067
m	1317	976	5	5	0	0	10s	100	1	8067
m	1332	975	5	5	0	0	10s	100	1	8067
m	1352	972	5	5	0	0	10s	100	1	8067
m	1368	970	5	5	0	0	10s	100	1	8067
m	1376	978	5	5	0	0	10s	100	1	8067
m	1369	995	5	5	0	0	10s	100	1	8067
m	1367	1004	5	5	0	0	10s	100	1	8067
m	1373	1013	5	5	0	0	10s	100	1	8067
m	1347	984	5	5	0	0	10s	100	1	8067
m	1300	988	5	5	0	0	10s	100	1	8067
m	1264	988	5	5	0	0	10s	100	1	8067
m	1238	984	5	5	0	0	10s	100	1	8067
m	1264	1007	5	5	0	0	10s	100	1	8067
m	1231	1018	5	5	0	0	10s	100	1	8067
m	1214	1031	5	5	0	0	10s	100	1	8067
m	1218	1054	5	5	0	0	10s	100	1	8067
m	1254	1028	5	5	0	0	10s	100	1	8067
m	1248	1007	5	5	0	0	10s	100	1	8067
m	1231	1003	5	5	0	0	10s	100	1	8067
m	1280	1000	5	5	0	0	10s	100	1	8067
m	1300	1007	5	5	0	0	10s	100	1	8067
m	1322	1029	5	5	0	0	10s	100	1	8067
m	1350	1032	5	5	0	0	10s	100	1	8067
m	1377	1042	5	5	0	0	10s	100	1	8067
m	1392	1070	5	5	0	0	10s	100	1	8067
m	1383	1088	5	5	0	0	10s	100	1	8067
m	1364	1076	5	5	0	0	10s	100	1	8067
m	1388	1054	5	5	0	0	10s	100	1	8067
m	1409	1044	5	5	0	0	10s	100	1	8067
m	1368	1056	5	5	0	0	10s	100	1	8067
m	1335	1054	5	5	0	0	10s	100	1	8067
m	1309	1046	5	5	0	0	10s	100	1	8067
m	1294	1020	5	5	0	0	10s	100	1	8067
m	1274	1020	5	5	0	0	10s	100	1	8067
m	1278	1048	5	5	0	0	10s	100	1	8067
m	1252	1045	5	5	0	0	10s	100	1	8067
m	1240	1054	5	5	0	0	10s	100	1	8067
m	1228	1081	5	5	0	0	10s	100	1	8067
m	1262	1076	5	5	0	0	10s	100	1	8067
m	1296	1069	5	5	0	0	10s	100	1	8067
m	1322	1074	5	5	0	0	10s	100	1	8067
m	1344	1076	5	5	0	0	10s	100	1	8067
m	1347	1097	5	5	0	0	10s	100	1	8067
m	1358	1113	5	5	0	0	10s	100	1	8067
m	1382	1105	5	5	0	0	10s	100	1	8067
m	1394	1126	5	5	0	0	10s	100	1	8067
m	1419	1115	5	5	0	0	10s	100	1	8067
m	1435	1104	5	5	0	0	10s	100	1	8067
m	1424	1130	5	5	0	0	10s	100	1	8067
m	1413	1157	5	5	0	0	10s	100	1	8067
m	1406	1136	5	5	0	0	10s	100	1	8067
m	1408	1118	5	5	0	0	10s	100	1	8067
m	1378	1128	5	5	0	0	10s	100	1	8067
m	1351	1134	5	5	0	0	10s	100	1	8067
m	1337	1118	5	5	0	0	10s	100	1	8067
m	1321	1106	5	5	0	0	10s	100	1	8067
m	1304	1096	5	5	0	0	10s	100	1	8067
m	1282	1092	5	5	0	0	10s	100	1	8067
m	1242	1094	5	5	0	0	10s	100	1	8067
m	1270	1063	5	5	0	0	10s	100	1	8067
m	1251	1103	5	5	0	0	10s	100	1	8067
m	1272	1114	5	5	0	0	10s	100	1	8067
m	1298	1118	5	5	0	0	10s	100	1	8067
m	1302	1084	5	5	0	0	10s	100	1	8067
m	1229	1120	5	5	0	0	10s	100	1	8067
m	1251	1129	5	5	0	0	10s	100	1	8067
m	1276	1128	5	5	0	0	10s	100	1	8067
m	1303	1132	5	5	0	0	10s	100	1	8067
m	1322	1122	5	5	0	0	10s	100	1	8067
m	1330	1147	5	5	0	0	10s	100	1	8067
m	1345	1164	5	5	0	0	10s	100	1	8067
m	1371	1169	5	5	0	0	10s	100	1	8067
m	1398	1171	5	5	0	0	10s	100	1	8067
m	1374	1155	5	5	0	0	10s	100	1	8067
m	1363	1133	5	5	0	0	10s	100	1	8067
m	1387	1192	5	5	0	0	10s	100	1	8067
m	1371	1184	5	5	0	0	10s	100	1	8067
m	1341	1181	5	5	0	0	10s	100	1	8067
m	1326	1174	5	5	0	0	10s	100	1	8067
m	1308	1164	5	5	0	0	10s	100	1	8067
m	1286	1155	5	5	0	0	10s	100	1	8067
m	1276	1142	5	5	0	0	10s	100	1	8067
m	1241	1149	5	5	0	0	10s	100	1	8067
m	1225	1162	5	5	0	0	10s	100	1	8067
m	1210	1177	5	5	0	0	10s	100	1	8067
m	1201	1192	5	5	0	0	10s	100	1	8067
m	1201	1206	5	5	0	0	10s	100	1	8067
m	1228	1194	5	5	0	0	10s	100	1	8067
m	1236	1179	5	5	0	0	10s	100	1	8067
m	1251	1168	5	5	0	0	10s	100	1	8067
m	1276	1173	5	5	0	0	10s	100	1	8067
m	1299	1182	5	5	0	0	10s	100	1	8067
m	1319	1194	5	5	0	0	10s	100	1	8067
m	1341	1206	5	5	0	0	10s	100	1	8067
m	1364	1212	5	5	0	0	10s	100	1	8067
m	1385	1214	5	5	0	0	10s	100	1	8067
m	1390	1228	5	5	0	0	10s	100	1	8067
m	1383	1240	5	5	0	0	10s	100	1	8067
m	1355	1234	5	5	0	0	10s	100	1	8067
m	1328	1224	5	5	0	0	10s	100	1	8067
m	1305	1210	5	5	0	0	10s	100	1	8067
m	1286	1200	5	5	0	0	10s	100	1	8067
m	1258	1189	5	5	0	0	10s	100	1	8067
m	1238	1206	5	5	0	0	10s	100	1	8067
m	1215	1218	5	5	0	0	10s	100	1	8067
m	1196	1218	5	5	0	0	10s	100	1	8067
m	1177	1214	5	5	0	0	10s	100	1	8067
m	1151	1206	5	5	0	0	10s	100	1	8067
m	1128	1200	5	5	0	0	10s	100	1	8067
m	1116	1196	5	5	0	0	10s	100	1	8067
m	1221	1229	5	5	0	0	10s	100	1	8067
m	1246	1222	5	5	0	0	10s	100	1	8067
m	1263	1230	5	5	0	0	10s	100	1	8067
m	1283	1242	5	5	0	0	10s	100	1	8067
m	1298	1248	5	5	0	0	10s	100	1	8067
m	1312	1249	5	5	0	0	10s	100	1	8067
m	1332	1251	5	5	0	0	10s	100	1	8067
m	1354	1253	5	5	0	0	10s	100	1	8067
m	1376	1251	5	5	0	0	10s	100	1	8067
m	1396	1256	5	5	0	0	10s	100	1	8067
m	1397	1275	5	5	0	0	10s	100	1	8067
m	1368	1282	5	5	0	0	10s	100	1	8067
m	1353	1276	5	5	0	0	10s	100	1	8067
m	1347	1256	5	5	0	0	10s	100	1	8067
m	1339	1242	5	5	0	0	10s	100	1	8067
m	1309	1236	5	5	0	0	10s	100	1	8067
m	1294	1225	5	5	0	0	10s	100	1	8067
m	1291	1223	5	5	0	0	10s	100	1	8067
m	1328	1212	5	5	0	0	10s	100	1	8067
m	1346	1219	5	5	0	0	10s	100	1	8067
m	1350	1199	5	5	0	0	10s	100	1	8067
m	1363	1188	5	5	0	0	10s	100	1	8067
m	1388	1293	5	5	0	0	10s	100	1	8067
m	1362	1293	5	5	0	0	10s	100	1	8067
m	1340	1281	5	5	0	0	10s	100	1	8067
m	1323	1268	5	5	0	0	10s	100	1	8067
m	1291	1262	5	5	0	0	10s	100	1	8067
m	1270	1251	5	5	0	0	10s	100	1	8067
m	1251	1242	5	5	0	0	10s	100	1	8067
m	1239	1230	5	5	0	0	10s	100	1	8067
m	1218	1241	5	5	0	0	10s	100	1	8067
m	1191	1232	5	5	0	0	10s	100	1	8067
m	1166	1228	5	5	0	0	10s	100	1	8067
m	1138	1220	5	5	0	0	10s	100	1	8067
m	1117	1214	5	5	0	0	10s	100	1	8067
m	1104	1226	5	5	0	0	10s	100	1	8067
m	1093	1242	5	5	0	0	10s	100	1	8067
m	1078	1258	5	5	0	0	10s	100	1	8067
m	1084	1269	5	5	0	0	10s	100	1	8067
m	1100	1273	5	5	0	0	10s	100	1	8067
m	1110	1261	5	5	0	0	10s	100	1	8067
m	1116	1247	5	5	0	0	10s	100	1	8067
m	1134	1238	5	5	0	0	10s	100	1	8067
m	1154	1239	5	5	0	0	10s	100	1	8067
m	1152	1255	5	5	0	0	10s	100	1	8067
m	1133	1264	5	5	0	0	10s	100	1	8067
m	1125	1272	5	5	0	0	10s	100	1	8067
m	1111	1286	5	5	0	0	10s	100	1	8067
m	1094	1294	5	5	0	0	10s	100	1	8067
m	1086	1289	5	5	0	0	10s	100	1	8067
m	1378	1303	5	5	0	0	10s	100	1	8067
m	1366	1318	5	5	0	0	10s	100	1	8067
m	1367	1333	5	5	0	0	10s	100	1	8067
m	1369	1344	5	5	0	0	10s	100	1	8067
m	1352	1350	5	5	0	0	10s	100	1	8067
m	1336	1342	5	5	0	0	10s	100	1	8067
m	1318	1345	5	5	0	0	10s	100	1	8067
m	1304	1342	5	5	0	0	10s	100	1	8067
m	1290	1329	5	5	0	0	10s	100	1	8067
m	1286	1314	5	5	0	0	10s	100	1	8067
m	1285	1295	5	5	0	0	10s	100	1	8067
m	1292	1284	5	5	0	0	10s	100	1	8067
m	1311	1274	5	5	0	0	10s	100	1	8067
m	1334	1285	5	5	0	0	10s	100	1	8067
m	1306	1296	5	5	0	0	10s	100	1	8067
m	1298	1304	5	5	0	0	10s	100	1	8067
m	1306	1318	5	5	0	0	10s	100	1	8067
m	1321	1328	5	5	0	0	10s	100	1	8067
m	1337	1342	5	5	0	0	10s	100	1	8067
m	1362	1330	5	5	0	0	10s	100	1	8067
m	1360	1303	5	5	0	0	10s	100	1	8067
m	1321	1299	5	5	0	0	10s	100	1	8067
m	1305	1352	5	5	0	0	10s	100	1	8067
m	1285	1348	5	5	0	0	10s	100	1	8067
m	1272	1344	5	5	0	0	10s	100	1	8067
m	1269	1331	5	5	0	0	10s	100	1	8067
m	1265	1319	5	5	0	0	10s	100	1	8067
m	1263	1300	5	5	0	0	10s	100	1	8067
m	1260	1286	5	5	0	0	10s	100	1	8067
m	1260	1267	5	5	0	0	10s	100	1	8067
m	1258	1255	5	5	0	0	10s	100	1	8067
m	1273	1371	5	5	0	0	10s	100	1	8067
m	1255	1355	5	5	0	0	10s	100	1	8067
m	1250	1342	5	5	0	0	10s	100	1	8067
m	1249	1320	5	5	0	0	10s	100	1	8067
m	1242	1302	5	5	0	0	10s	100	1	8067
m	1227	1310	5	5	0	0	10s	100	1	8067
m	1205	1302	5	5	0	0	10s	100	1	8067
m	1184	1292	5	5	0	0	10s	100	1	8067
m	1177	1270	5	5	0	0	10s	100	1	8067
m	1179	1252	5	5	0	0	10s	100	1	8067
m	1177	1237	5	5	0	0	10s	100	1	8067
m	1168	1252	5	5	0	0	10s	100	1	8067
m	1161	1270	5	5	0	0	10s	100	1	8067
m	1162	1292	5	5	0	0	10s	100	1	8067
m	1173	1308	5	5	0	0	10s	100	1	8067
m	1189	1318	5	5	0	0	10s	100	1	8067
m	1210	1325	5	5	0	0	10s	100	1	8067
m	1232	1332	5	5	0	0	10s	100	1	8067
m	1243	1346	5	5	0	0	10s	100	1	8067
m	1244	1370	5	5	0	0	10s	100	1	8067
m	1223	1365	5	5	0	0	10s	100	1	8067
m	1212	1351	5	5	0	0	10s	100	1	8067
m	1202	1337	5	5	0	0	10s	100	1	8067
m	1187	1337	5	5	0	0	10s	100	1	8067
m	1172	1331	5	5	0	0	10s	100	1	8067
m	1157	1324	5	5	0	0	10s	100	1	8067
m	1149	1305	5	5	0	0	10s	100	1	8067
m	1145	1285	5	5	0	0	10s	100	1	8067
m	1131	1284	5	5	0	0	10s	100	1	8067
m	1119	1297	5	5	0	0	10s	100	1	8067
m	1108	1311	5	5	0	0	10s	100	1	8067
m	1116	1329	5	5	0	0	10s	100	1	8067
m	1132	1317	5	5	0	0	10s	100	1	8067
m	1136	1331	5	5	0	0	10s	100	1	8067
m	1130	1338	5	5	0	0	10s	100	1	8067
m	1152	1339	5	5	0	0	10s	100	1	8067
m	1144	1351	5	5	0	0	10s	100	1	8067
m	1151	1360	5	5	0	0	10s	100	1	8067
m	1183	1352	5	5	0	0	10s	100	1	8067
m	1198	1370	5	5	0	0	10s	100	1	8067
m	1173	1368	5	5	0	0	10s	100	1	8067
m	1170	1352	5	5	0	0	10s	100	1	8067
m	1170	1344	5	5	0	0	10s	100	1	8067
m	1389	1385	5	5	0	0	10s	100	1	8067
m	1372	1377	5	5	0	0	10s	100	1	8067
m	1380	1363	5	5	0	0	10s	100	1	8067
m	1370	1356	5	5	0	0	10s	100	1	8067
m	1135	1378	5	5	0	0	10s	100	1	8067
m	1116	1368	5	5	0	0	10s	100	1	8067
m	1111	1353	5	5	0	0	10s	100	1	8067
m	1094	1337	5	5	0	0	10s	100	1	8067
m	1087	1320	5	5	0	0	10s	100	1	8067
m	1075	1298	5	5	0	0	10s	100	1	8067
m	1062	1314	5	5	0	0	10s	100	1	8067
m	1048	1323	5	5	0	0	10s	100	1	8067
m	1057	1331	5	5	0	0	10s	100	1	8067
m	1074	1325	5	5	0	0	10s	100	1	8067
m	1074	1345	5	5	0	0	10s	100	1	8067
m	1056	1352	5	5	0	0	10s	100	1	8067
m	1066	1372	5	5	0	0	10s	100	1	8067
m	1092	1363	5	5	0	0	10s	100	1	8067
m	1082	1393	5	5	0	0	10s	100	1	8067
m	1094	1412	5	5	0	0	10s	100	1	8067
m	1124	1392	5	5	0	0	10s	100	1	8067
m	1098	1388	5	5	0	0	10s	100	1	8067
m	1063	1404	5	5	0	0	10s	100	1	8067
m	1048	1386	5	5	0	0	10s	100	1	8067
m	1044	1364	5	5	0	0	10s	100	1	8067
m	1037	1337	5	5	0	0	10s	100	1	8067
m	1022	1329	5	5	0	0	10s	100	1	8067
m	1007	1342	5	5	0	0	10s	100	1	8067
m	981	1350	5	5	0	0	10s	100	1	8067
m	986	1368	5	5	0	0	10s	100	1	8067
m	1009	1380	5	5	0	0	10s	100	1	8067
m	1031	1391	5	5	0	0	10s	100	1	8067
m	1021	1408	5	5	0	0	10s	100	1	8067
m	1010	1422	5	5	0	0	10s	100	1	8067
m	998	1396	5	5	0	0	10s	100	1	8067
m	981	1390	5	5	0	0	10s	100	1	8067
m	976	1368	5	5	0	0	10s	100	1	8067
m	964	1342	5	5	0	0	10s	100	1	8067
m	972	1332	5	5	0	0	10s	100	1	8067
m	959	1313	5	5	0	0	10s	100	1	8067
m	948	1292	5	5	0	0	10s	100	1	8067
m	945	1275	5	5	0	0	10s	100	1	8067
m	952	1268	5	5	0	0	10s	100	1	8067
m	987	1426	5	5	0	0	10s	100	1	8067
m	969	1411	5	5	0	0	10s	100	1	8067
m	966	1395	5	5	0	0	10s	100	1	8067
m	958	1374	5	5	0	0	10s	100	1	8067
m	954	1356	5	5	0	0	10s	100	1	8067
m	950	1339	5	5	0	0	10s	100	1	8067
m	942	1316	5	5	0	0	10s	100	1	8067
m	934	1294	5	5	0	0	10s	100	1	8067
m	930	1269	5	5	0	0	10s	100	1	8067
m	938	1250	5	5	0	0	10s	100	1	8067
m	955	1229	5	5	0	0	10s	100	1	8067
m	935	1236	5	5	0	0	10s	100	1	8067
m	959	1216	5	5	0	0	10s	100	1	8067
m	979	1208	5	5	0	0	10s	100	1	8067
m	999	1197	5	5	0	0	10s	100	1	8067
m	1016	1209	5	5	0	0	10s	100	1	8067
m	1028	1225	5	5	0	0	10s	100	1	8067
m	1032	1234	5	5	0	0	10s	100	1	8067
m	1045	1228	5	5	0	0	10s	100	1	8067
m	1058	1217	5	5	0	0	10s	100	1	8067
m	1069	1206	5	5	0	0	10s	100	1	8067
m	1076	1195	5	5	0	0	10s	100	1	8067
m	1079	1180	5	5	0	0	10s	100	1	8067
m	1069	1173	5	5	0	0	10s	100	1	8067
m	1048	1169	5	5	0	0	10s	100	1	8067
m	1022	1184	5	5	0	0	10s	100	1	8067
m	1024	1202	5	5	0	0	10s	100	1	8067
m	1036	1214	5	5	0	0	10s	100	1	8067
m	1058	1205	5	5	0	0	10s	100	1	8067
m	1068	1196	5	5	0	0	10s	100	1	8067
m	1057	1189	5	5	0	0	10s	100	1	8067
m	1048	1194	5	5	0	0	10s	100	1	8067
m	1047	1201	5	5	0	0	10s	100	1	8067
m	1031	1204	5	5	0	0	10s	100	1	8067
m	1034	1194	5	5	0	0	10s	100	1	8067
m	1104	1204	5	5	0	0	10s	100	1	8067
m	1096	1194	5	5	0	0	10s	100	1	8067
m	1097	1174	5	5	0	0	10s	100	1	8067
m	1086	1169	5	5	0	0	10s	100	1	8067
m	1100	1149	5	5	0	0	10s	100	1	8067
m	1077	1152	5	5	0	0	10s	100	1	8067
m	1068	1144	5	5	0	0	10s	100	1	8067
m	1080	1127	5	5	0	0	10s	100	1	8067
m	1089	1118	5	5	0	0	10s	100	1	8067
m	1082	1102	5	5	0	0	10s	100	1	8067
m	1065	1102	5	5	0	0	10s	100	1	8067
m	1049	1097	5	5	0	0	10s	100	1	8067
m	1087	1140	5	5	0	0	10s	100	1	8067
m	1106	1134	5	5	0	0	10s	100	1	8067
m	1062	1086	5	5	0	0	10s	100	1	8067
m	1042	1080	5	5	0	0	10s	100	1	8067
m	1053	1067	5	5	0	0	10s	100	1	8067
m	1068	1055	5	5	0	0	10s	100	1	8067
m	1076	1044	5	5	0	0	10s	100	1	8067
m	1091	1033	5	5	0	0	10s	100	1	8067
m	1104	1024	5	5	0	0	10s	100	1	8067
m	1095	1013	5	5	0	0	10s	100	1	8067
m	1078	1020	5	5	0	0	10s	100	1	8067
m	1072	1031	5	5	0	0	10s	100	1	8067
m	1048	1046	5	5	0	0	10s	100	1	8067
